parameter_set_id,line_loading_pu,P_flow,P_hidden_distance,P_hidden_loading,P3,P_line,status,calibration_status
medium_hidden_failure_diagnostic,0.15,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.16,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.17,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.18,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.19,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.2,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.21,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.22,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.23,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.24,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.25,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.26,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.27,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.28,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.29,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.3,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.31,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.32,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.33,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.34,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.35,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.36,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.37,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.38,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.39,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.4,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.41,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.42,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.43,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.44,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.45,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.46,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.47,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.48,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.49,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.5,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.51,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.52,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.53,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.54,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.55,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.56,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.57,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.58,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.59,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.6,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.61,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.62,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.63,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.64,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.65,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.66,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.67,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.68,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.69,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.7,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.71,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.72,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.73,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.74,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.75,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.76,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.77,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.78,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.79,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.8,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.81,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.82,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.83,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.84,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.85,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.86,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.87,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.88,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.89,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.9,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.91,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.92,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.93,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.94,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.95,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.96,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.97,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.98,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.99,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.01,0.0504161000000012,NaN,0.001,0,0.0514161000000012,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.02,0.1003942,NaN,0.001,0,0.1013942,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.03,0.1503723,NaN,0.001,0,0.1513723,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.04,0.2003504,NaN,0.001,0,0.2013504,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.05,0.2503285,NaN,0.001,0,0.2513285,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.06,0.3003066,NaN,0.001,0,0.3013066,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.07,0.3502847,NaN,0.001,0,0.3512847,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.08,0.4002628,NaN,0.001,0,0.4012628,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.09,0.4502409,NaN,0.001,0,0.4512409,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.1,0.500219000000001,NaN,0.001,0,0.501219000000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.11,0.550197100000001,NaN,0.001,0,0.551197100000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.12,0.600175200000001,NaN,0.001,0,0.601175200000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.13,0.650153300000001,NaN,0.001,0,0.651153300000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.14,0.700131400000001,NaN,0.001,0,0.701131400000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.15,0.750109500000001,NaN,0.001,0,0.751109500000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.16,0.800087600000001,NaN,0.001,0,0.801087600000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.17,0.850065700000001,NaN,0.001,0,0.851065700000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.18,0.900043800000001,NaN,0.001,0,0.901043800000001,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.19,0.9500219,NaN,0.001,0,0.9510219,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.2,1,NaN,0.00100000000000002,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.21,1,NaN,0.00202083333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.22,1,NaN,0.00304166666666669,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.23,1,NaN,0.0040625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.24,1,NaN,0.00508333333333336,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.25,1,NaN,0.00610416666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.26,1,NaN,0.00712500000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.27,1,NaN,0.00814583333333334,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.28,1,NaN,0.00916666666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.29,1,NaN,0.0101875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.3,1,NaN,0.0112083333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.31,1,NaN,0.0122291666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.32,1,NaN,0.01325,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.33,1,NaN,0.0142708333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.34,1,NaN,0.0152916666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.35,1,NaN,0.0163125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.36,1,NaN,0.0173333333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.37,1,NaN,0.0183541666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.38,1,NaN,0.019375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.39,1,NaN,0.0203958333333334,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.4,1,NaN,0.0214166666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.41,1,NaN,0.0224375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.42,1,NaN,0.0234583333333334,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.43,1,NaN,0.0244791666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.44,1,NaN,0.0255,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.45,1,NaN,0.0265208333333334,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.46,1,NaN,0.0275416666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.47,1,NaN,0.0285625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.48,1,NaN,0.0295833333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.49,1,NaN,0.0306041666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.5,1,NaN,0.031625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.51,1,NaN,0.0326458333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.52,1,NaN,0.0336666666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.53,1,NaN,0.0346875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.54,1,NaN,0.0357083333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.55,1,NaN,0.0367291666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.56,1,NaN,0.03775,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.57,1,NaN,0.0387708333333334,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.58,1,NaN,0.0397916666666667,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.59,1,NaN,0.0408125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,1.6,1,NaN,0.0418333333333333,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
