initial_branch,trial_id,stage_id,candidate_branch,candidate_probability,random_u,selected,expected_selected_by_rule,terminal_stage_flag,should_multiply_candidate_complements,stage_probability_status,selection_consistency_raw,selection_consistency_terminal_aware,issue_type_raw,issue_type_terminal_aware,excluded_from_sampling_consistency_check,exclusion_reason,note
2,1,1,12,0.00037293740263,0.795609382662818,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,13,0.00061188960502,0.108073706314171,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,14,0.00048691460377,0.593182530530096,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,15,0.00013298540023,0.346784788389673,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,16,0.00013298540023,0.0779066857344516,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,17,0.00079485300685,0.559169791496758,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,18,0.00033294540223,0.242302187068583,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,19,0.00079485300685,0.325255088990748,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,20,0.00066287940553,0.614751139112239,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,21,0.00053690460427,0.674190820919409,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,22,0.00052390720414,0.440249899227549,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,23,0.00054390320434,0.616646206329821,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,24,0.00048691460377,0.607415173481948,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,25,0.00057789640468,0.875947308550008,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,26,0.00041592880306,0.15991115762684,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,27,0.00012098780011,0.458529311960778,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,28,0.00058289540473,0.286365096223101,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,29,0.000709870006,0.668619663362001,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,30,0.0007598600065,0.366454881542906,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,31,0.00069187360582,0.622771306447717,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,32,0.00062488700515,0.0164157098594326,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,33,0.00013498500025,0.713200881529349,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,34,0.00013498500025,0.120243763915301,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,35,0.00062388720514,0.164483705995522,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,36,0.00069187360582,0.324933990823593,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,37,0.00061188960502,0.233271945553827,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,38,0.00048691460377,0.862591980255547,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,39,0.00055490100445,0.896611398285269,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,40,0.0005998920049,0.916585646871445,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,41,0.00056689860457,0.997379865274366,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,42,0.00071286940603,0.227806934035052,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,43,0.00058689460477,0.0804761821056145,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,44,0.00013498500025,0.862279006330452,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,45,0.00056189960452,0.329186548044732,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,46,0.00052390720414,0.695355278616227,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,1,0.00054790240438,0.869339991935155,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,3,0.550507969233775,0.243140036670285,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,4,0.00055490100445,0.650891601656882,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,5,0.00058689460477,0.445113931200274,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,6,0.00065788040548,0.395796315658138,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,7,0.00054390320434,0.473345569371184,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,8,0.00014398320034,0.937543662790963,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,9,0.00072586680616,0.5360080282458,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,10,0.00069187360582,0.610286277890402,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,11,0.00067487700565,0.828933053398282,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,12,0.00037293740263,0.800754086590719,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,13,0.00061188960502,0.222497631792237,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,14,0.00048691460377,0.671391107264832,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,15,0.00013298540023,0.885110415237859,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,16,0.00013298540023,0.601941883980906,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,17,0.00079485300685,0.079443376191516,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,18,0.00033294540223,0.958495182729381,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,19,0.00079485300685,0.59862176200467,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,20,0.00066287940553,0.0561392056528124,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,21,0.00053690460427,0.307447494239851,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,22,0.00052390720414,0.418461088409683,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,23,0.00054390320434,0.679849998559559,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,24,0.00048691460377,0.99484866526007,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,25,0.00057789640468,0.952894951937557,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,26,0.00041592880306,0.993578517206502,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,27,0.00012098780011,0.182745533696256,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,28,0.00058289540473,0.238252321123979,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,29,0.000709870006,0.72499723468333,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,30,0.0007598600065,0.470967195356479,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,31,0.00069187360582,0.267591312831423,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,32,0.00062488700515,0.40075841486225,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,33,0.00013498500025,0.0191709079010711,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,34,0.00013498500025,0.110501925695919,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,35,0.00062388720514,0.263513697109088,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,36,0.00069187360582,0.280212368440017,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,37,0.00061188960502,0.583990757813888,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,38,0.00048691460377,0.36541732842565,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,39,0.00055490100445,0.612017210099856,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,40,0.0005998920049,0.279623038788392,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,41,0.00056689860457,0.631953684115935,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,42,0.00071286940603,0.278236124249029,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,43,0.00058689460477,0.387373432121355,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,44,0.00013498500025,0.00461117547265888,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,45,0.00056189960452,0.706825917067968,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,1,46,0.00052390720414,0.812072489449731,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,1,0.00054790240438,0.427320302383452,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,4,0.00055490100445,0.862293526507301,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,5,0.00058689460477,0.830588399116801,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,6,0.00065788040548,0.525747114149801,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,7,0.00054390320434,0.870869333337038,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,8,0.00014398320034,0.555952056226191,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,9,0.00072586680616,0.341431596877055,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,10,0.00069187360582,0.83061889123598,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,11,0.00067487700565,0.0975223537210035,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,12,0.00037293740263,0.479421590642322,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,13,0.00061188960502,0.318059408507596,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,14,0.00048691460377,0.306047712137861,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,15,0.00013298540023,0.223118688507789,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,16,0.00013298540023,0.967133605245927,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,17,0.00079485300685,0.375107047581205,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,18,0.00033294540223,0.356577299072509,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,19,0.00079485300685,0.877332229965619,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,20,0.00066287940553,0.960653494028585,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,21,0.00053690460427,0.0403179283266375,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,22,0.00052390720414,0.661536520596088,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,23,0.00054390320434,0.899989671472795,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,24,0.00048691460377,0.395659796950889,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,25,0.00057789640468,0.641321774125514,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,26,0.00041592880306,0.386532605605312,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,27,0.00012098780011,0.607381702612401,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,28,0.00058289540473,0.661590617944769,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,29,0.000709870006,0.691262336631512,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,30,0.0007598600065,0.373175784805536,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,31,0.00069187360582,0.277914443246684,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,32,0.00062488700515,0.734814474492101,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,33,0.00013498500025,0.244745868737625,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,34,0.00013498500025,0.283881510124039,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,35,0.00062388720514,0.924762458837738,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,36,0.00069187360582,0.662625761695144,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,37,0.00061188960502,0.0475365156017306,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,38,0.00048691460377,0.140186875998114,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,39,0.00055490100445,0.504108222937566,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,40,1,0.296666420003833,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,41,0.00056689860457,0.383537005782226,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,42,1,0.801310299674828,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,43,0.00058689460477,0.382077683978563,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,44,0.00013498500025,0.206266239804732,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,45,0.00056189960452,0.654347988453827,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,2,46,0.00052390720414,0.689919701618345,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,6,0.00065788040548,0.413443647360687,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,7,0.00054390320434,0.401000932894487,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,8,0.859282759116694,0.502871081229048,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,9,0.00072586680616,0.845489236762489,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,10,0.00069187360582,0.824959828185137,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,11,0.00067487700565,0.681197258925616,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,12,0.00037293740263,0.947216494206834,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,13,0.00061188960502,0.977581840749043,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,14,1,0.608170137457198,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,15,0.00013298540023,0.1821257413487,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,16,0.00013298540023,0.976094916808143,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,17,0.00079485300685,0.393980229526778,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,18,0.00033294540223,0.958536488209101,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,19,0.349891563253043,0.234785735940211,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,20,0.00066287940553,0.944134829195804,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,21,0.00053690460427,0.491858272028483,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,22,0.00052390720414,0.910781958219149,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,23,0.422340938108816,0.492755679854772,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,24,0.00048691460377,0.441245448899923,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,25,0.00057789640468,0.500815701082215,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,26,0.00041592880306,0.116584514006382,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,27,0.00012098780011,0.975339042575478,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,28,0.00058289540473,0.167351562864411,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,29,0.000709870006,0.659897062856058,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,30,0.0007598600065,0.725205736734437,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,31,0.00069187360582,0.0492816566744969,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,32,0.00062488700515,0.505412226387395,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,33,0.00013498500025,0.652575270762398,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,34,0.00013498500025,0.695047544029366,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,35,0.00062388720514,0.517316494450072,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,36,0.00069187360582,0.21399667730785,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,37,0.00061188960502,0.304203911700877,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,38,0.00048691460377,0.357761682050263,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,3,39,0.00055490100445,0.130869811172671,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,2,4,6,0.00065788040548,0.490181035064638,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,7,0.00054390320434,0.954701506559837,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,9,0.304967489589405,0.178598315312299,0,1,1,0,terminal_stage_probability_one,false,true,random_rule_violation_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,10,0.00069187360582,0.72852074576552,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,11,0.00067487700565,0.532563203130096,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,12,0.00037293740263,0.621661934986009,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,13,0.00061188960502,0.729856971864582,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,15,0.00013298540023,0.0878961960146376,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,16,0.00013298540023,0.641169975227802,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,17,0.00079485300685,0.134299713462902,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,18,1,0.570752621689517,0,1,1,0,terminal_stage_probability_one,false,true,probability_one_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,2,4,20,0.00066287940553,0.909391992737418,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
