initial_branch,trial_id,stage_id,LLR_paper,LFOR_paper,NVOR_paper,branch_loading_pu_vector,bus_voltage_pu_vector,total_load_shed_mw,base_load_mw,overloaded_branch_count,voltage_violation_bus_count,severity_formula_mode,normalization_status
21,13,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,14,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,15,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,16,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,17,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,18,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,19,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,20,1,0,0,0,0.46387;0.17807;0.65958;0.37373;0.47076;0.010322;0.022949;0.43673;0.48841;0.55028;0.44156;0.58279;0.51838;0.52028;0.32108;0.18079;0.17269;0.41515;0.59532;0.67365;0;0.017329;0.57992;0.17106;0.36351;0.3862;0.75087;0.50696;0.047244;0.24447;0.1411;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.23574;0.61573;0.3284;0.12179;0.20532;0.46687;0.57553,1.0037;1.0128;1.0023;0.98723;0.99468;0.9988;0.98616;0.98442;1.0135;1.0121;1.0077;0.97077;1.0048;0.99662;0.99146;1.0043;1.0055;1.0029;1.0386;0.97908;0.99516;1.0046;0.99739;1.007;1.0222;1.0226;1.0088;1.0234;1.0236;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,1,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,2,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,3,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,4,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,5,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,6,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,7,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,8,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,9,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,10,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,11,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,12,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,13,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,14,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,14,2,0,0,0,0.31363;0.089327;0.12768;0.51299;0;0.46465;0.053655;0.79093;0.5206;0.74944;0.47006;0.65527;0.25572;0.7592;0.39298;0.28071;0.2714;0.21945;0.79103;0.67365;0.017339;0;0.78948;0.35216;0.1831;0.56621;0.75074;0.50689;0.047241;0.30847;0.25638;0.16012;0.66377;0.5988;0.64541;0.041871;0.67332;0.56586;0.62615;0.11966;0.61573;0.21306;0.12189;0.2052;0.46698;0.57553,1.0004;0.99794;0.98854;0.96878;0.97227;0.97611;0.96365;0.96231;1.0023;0.99747;0.98772;0.95284;0.99278;0.98236;0.98204;0.99727;0.99677;0.9922;1.036;0.97767;0.9902;1.0019;0.99464;1.0006;1.0148;1.0169;1.0018;1.0204;1.0216;1.0499;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,15,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,16,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,17,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,18,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,18,2,0,0,0,0.46529;0.17891;0.64857;0.36417;0.47076;0.0018159;0;0.43164;0.48246;0.54766;0.44146;0.58197;0.51031;0.52026;0.32026;0.17987;0.17176;0.42327;0.5872;0.67365;0.017329;0;0.58637;0.18241;0.35216;0.39754;0.75086;0.50696;0.047244;0.26363;0.13324;0.1601;0.66377;0.5988;0.64542;0.041859;0.67332;0.56586;0.62615;0.2437;0.61573;0.33629;0.1218;0.2053;0.46689;0.57553,1.0034;1.012;1.0001;0.98639;0.99281;0.99671;0.98424;0.98259;1.0127;1.0118;1.0042;0.97012;1.0077;0.99762;0.99156;1.004;1.0047;1.0016;1.0385;0.97903;0.99495;1.0045;0.99728;1.0067;1.0214;1.0219;1.008;1.023;1.0233;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,19,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
22,20,1,0,0,0,0.46445;0.17841;0.65913;0.37398;0.47076;0.01012;0.022308;0.43356;0.49202;0.54875;0.44163;0.58235;0.51369;0.52027;0.32064;0.18042;0.17231;0.42598;0.5845;0.67365;0.017329;0;0.58367;0.17176;0.3628;0.38694;0.75088;0.50696;0.047244;0.245;0.14131;0.16009;0.66377;0.5988;0.64542;0.041858;0.67332;0.56586;0.62615;0.23553;0.61573;0.32819;0.12178;0.20532;0.46687;0.57553,1.0038;1.0129;1.0026;0.9876;0.99355;0.99738;0.9849;0.98325;1.013;1.0124;1.0048;0.97079;1.0084;0.99853;0.99241;1.0048;1.0059;1.0033;1.0388;0.97919;0.99552;1.0048;0.99759;1.0075;1.0223;1.0228;1.0091;1.0235;1.0237;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
23,1,1,0,0.159485917141834,0,0.40489;0.14331;0.69822;0.34076;0.47076;0.057963;0.10865;0.95913;0.087468;0.80253;0.42847;0.63535;1.2422;0.52287;0.37326;0.21981;0.2113;0.95973;0.050748;0.67365;0.043697;0.060872;0;0.072843;0.46206;0.28736;0.75078;0.50691;0.047243;0.17298;0.11403;0.16012;0.66377;0.5988;0.64541;0.041868;0.67332;0.56586;0.62615;0.26321;0.61573;0.35561;0.12184;0.20526;0.46693;0.57553,1.004;1.0109;0.99655;0.97543;0.98608;0.99143;0.97834;0.97653;1.0095;1.0138;1.0047;0.99463;1.0117;0.98018;0.9827;0.99916;1.0006;0.99771;1.0367;0.97805;0.99153;1.0027;0.99538;1.0023;1.0199;1.0196;1.0049;1.0218;1.0225;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
