initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,line_loading_pu,engineering_or_main_probability,diagnostic_line_probability,probability_source,trip_selected,stage_transition_probability,stage_cumulative_P_line_Ek
2,1,1,44,26,29,0.226320612468208,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,1,1,45,28,29,0.469564084259873,0.0001,0.000452,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,1,1,46,29,38,0.575649245854762,0.0001,0.000414,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,1,1,2,0.178569936501703,0.0001,0.000438,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,3,2,3,0.955033810314675,0.0775393882521803,0.000378,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,4,2,25,0.311094930764553,0.0001,0.000445,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,5,2,30,0.479502813256612,0.0001,0.000477,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,6,3,4,0.281981232661688,0.0001,0.000548,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,7,3,18,0.0772331781885392,0.0001,0.000434,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,8,4,5,0.240690946931873,0.0001,3.4e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,9,4,14,0.504357648789194,0.0001,0.000616,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,10,5,6,0.542313501180278,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,11,5,8,0.562689470320141,0.0001,0.000565,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,12,6,7,0.685549176708354,0.0001,0.000263,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,13,6,11,0.665534293374262,0.0001,0.000502,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,14,6,31,0.568792793830799,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,15,7,8,0.409408479609235,0.0001,2.3e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,16,8,9,0.395928934021792,0.0001,2.3e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,17,9,39,0.374925263852904,0.0001,0.000685,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,18,10,11,0.560585349048987,0.0001,0.000223,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,19,10,13,0.521519958154713,0.0001,0.000685,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,20,10,32,0.762876502832598,0.0001,0.000553,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,21,12,11,0.0873763999728917,0.0001,0.000427,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,22,12,13,0.0929760970494963,0.0001,0.000414,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,23,13,14,0.494620539123983,0.0001,0.000434,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,24,14,15,0.0980087362044264,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,25,15,16,0.495542531234883,0.0001,0.000468,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,26,16,17,0.297118468953838,0.0001,0.000306,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,27,16,19,0.791462357378812,0.0001,1.1e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,28,16,21,0.528440798061775,0.0001,0.000473,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,29,16,24,0.0948757881930757,0.0001,0.0006,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,30,17,18,0.21650146275218,0.0001,0.00065,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,31,17,27,0.102887352771754,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,32,19,20,0.160112969400078,0.0001,0.000515,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,33,19,33,0.70175499702144,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,34,20,34,0.626236171719909,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,35,21,22,0.647545703081884,0.0001,0.000514,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,36,22,23,0.143829008501222,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,37,22,35,0.698857018755886,0.0001,0.000502,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,38,23,24,0.57078229987606,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,39,23,36,0.628054734333054,0.0001,0.000445,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,40,25,26,0.303473139361839,0.0001,0.00049,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,41,25,37,0.617332978066787,0.0001,0.000457,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,42,26,27,0.408897938534177,0.0001,0.000603,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,43,26,28,0.141211416916304,0.0001,0.000477,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,44,26,29,0.226320612468208,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,45,28,29,0.469564084259873,0.0001,0.000452,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,2,1,46,29,38,0.575649245854762,0.0001,0.000414,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,1,1,2,0.178569936501703,0.0001,0.000438,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,3,2,3,0.955033810314675,0.0775393882521803,0.000378,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,4,2,25,0.311094930764553,0.0001,0.000445,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,5,2,30,0.479502813256612,0.0001,0.000477,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,6,3,4,0.281981232661688,0.0001,0.000548,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,7,3,18,0.0772331781885392,0.0001,0.000434,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,8,4,5,0.240690946931873,0.0001,3.4e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,9,4,14,0.504357648789194,0.0001,0.000616,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,10,5,6,0.542313501180278,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,11,5,8,0.562689470320141,0.0001,0.000565,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,12,6,7,0.685549176708354,0.0001,0.000263,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,13,6,11,0.665534293374262,0.0001,0.000502,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,14,6,31,0.568792793830799,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,15,7,8,0.409408479609235,0.0001,2.3e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,16,8,9,0.395928934021792,0.0001,2.3e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,17,9,39,0.374925263852904,0.0001,0.000685,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,18,10,11,0.560585349048987,0.0001,0.000223,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,19,10,13,0.521519958154713,0.0001,0.000685,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,20,10,32,0.762876502832598,0.0001,0.000553,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,21,12,11,0.0873763999728917,0.0001,0.000427,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,22,12,13,0.0929760970494963,0.0001,0.000414,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,23,13,14,0.494620539123983,0.0001,0.000434,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,24,14,15,0.0980087362044264,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,25,15,16,0.495542531234883,0.0001,0.000468,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,26,16,17,0.297118468953838,0.0001,0.000306,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,27,16,19,0.791462357378812,0.0001,1.1e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,28,16,21,0.528440798061775,0.0001,0.000473,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,29,16,24,0.0948757881930757,0.0001,0.0006,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,30,17,18,0.21650146275218,0.0001,0.00065,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,31,17,27,0.102887352771754,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,32,19,20,0.160112969400078,0.0001,0.000515,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,33,19,33,0.70175499702144,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,34,20,34,0.626236171719909,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,35,21,22,0.647545703081884,0.0001,0.000514,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,36,22,23,0.143829008501222,0.0001,0.000582,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,37,22,35,0.698857018755886,0.0001,0.000502,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,38,23,24,0.57078229987606,0.0001,0.000377,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,39,23,36,0.628054734333054,0.0001,0.000445,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,40,25,26,0.303473139361839,0.0001,0.00049,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,41,25,37,0.617332978066787,0.0001,0.000457,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,42,26,27,0.408897938534177,0.0001,0.000603,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,43,26,28,0.141211416916304,0.0001,0.000477,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,44,26,29,0.226320612468208,0.0001,2.5e-05,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,45,28,29,0.469564084259873,0.0001,0.000452,paper_formula_probability,0,0.981669451720211,0.000571331620901163
2,3,1,46,29,38,0.575649245854762,0.0001,0.000414,paper_formula_probability,0,0.981669451720211,0.000571331620901163
3,1,1,1,1,2,0.662120106421199,0.0001,0.000438,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,2,1,39,0.296011684837314,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,4,2,25,0.0762700393708823,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,5,2,30,0.473957764740167,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,6,3,4,0.297039835769638,0.0001,0.000548,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,7,3,18,0.36561118581254,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,8,4,5,0.601961937335324,0.0001,3.4e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,9,4,14,0.597293148005182,0.0001,0.000616,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,10,5,6,0.581458167801553,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,11,5,8,0.371271852359605,0.0001,0.000565,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,12,6,7,0.539639165411059,0.0001,0.000263,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,13,6,11,0.489107022732641,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,14,6,31,0.570434109415991,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,15,7,8,0.266207383368753,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,16,8,9,0.132962612219508,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,17,9,39,0.130457325543165,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,18,10,11,0.434059226876147,0.0001,0.000223,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,19,10,13,0.656760571387463,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,20,10,32,0.767710901217241,0.0001,0.000553,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,21,12,11,0.0934174706458975,0.0001,0.000427,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,22,12,13,0.0891444973953684,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,23,13,14,0.642009951743112,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,24,14,15,0.156970624590863,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,25,15,16,0.434699676522504,0.0001,0.000468,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,26,16,17,0.362306187419826,0.0001,0.000306,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,27,16,19,0.80295157398254,0.00157431120427855,1.1e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,28,16,21,0.522280790750071,0.0001,0.000473,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,29,16,24,0.108177771713771,0.0001,0.0006,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,30,17,18,0.56993778774567,0.0001,0.00065,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,31,17,27,0.207725163395519,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,32,19,20,0.160449305109107,0.0001,0.000515,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,33,19,33,0.707401495964354,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,34,20,34,0.628532811204477,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,35,21,22,0.649061637646109,0.0001,0.000514,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,36,22,23,0.144864106536803,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,37,22,35,0.703901934492519,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,38,23,24,0.5689232686121,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,39,23,36,0.628923871195732,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,40,25,26,0.593129443576128,0.0001,0.00049,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,41,25,37,0.61959408756297,0.0001,0.000457,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,42,26,27,0.686675924147627,0.0001,0.000603,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,43,26,28,0.14330798801365,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,44,26,29,0.220376678969174,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,45,28,29,0.468178158319393,0.0001,0.000452,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,1,1,46,29,38,0.57630350178301,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,1,1,2,0.662120106421199,0.0001,0.000438,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,2,1,39,0.296011684837314,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,4,2,25,0.0762700393708823,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,5,2,30,0.473957764740167,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,6,3,4,0.297039835769638,0.0001,0.000548,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,7,3,18,0.36561118581254,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,8,4,5,0.601961937335324,0.0001,3.4e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,9,4,14,0.597293148005182,0.0001,0.000616,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,10,5,6,0.581458167801553,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,11,5,8,0.371271852359605,0.0001,0.000565,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,12,6,7,0.539639165411059,0.0001,0.000263,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,13,6,11,0.489107022732641,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,14,6,31,0.570434109415991,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,15,7,8,0.266207383368753,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,16,8,9,0.132962612219508,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,17,9,39,0.130457325543165,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,18,10,11,0.434059226876147,0.0001,0.000223,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,19,10,13,0.656760571387463,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,20,10,32,0.767710901217241,0.0001,0.000553,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,21,12,11,0.0934174706458975,0.0001,0.000427,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,22,12,13,0.0891444973953684,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,23,13,14,0.642009951743112,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,24,14,15,0.156970624590863,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,25,15,16,0.434699676522504,0.0001,0.000468,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,26,16,17,0.362306187419826,0.0001,0.000306,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,27,16,19,0.80295157398254,0.00157431120427855,1.1e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,28,16,21,0.522280790750071,0.0001,0.000473,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,29,16,24,0.108177771713771,0.0001,0.0006,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,30,17,18,0.56993778774567,0.0001,0.00065,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,31,17,27,0.207725163395519,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,32,19,20,0.160449305109107,0.0001,0.000515,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,33,19,33,0.707401495964354,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,34,20,34,0.628532811204477,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,35,21,22,0.649061637646109,0.0001,0.000514,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,36,22,23,0.144864106536803,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,37,22,35,0.703901934492519,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,38,23,24,0.5689232686121,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,39,23,36,0.628923871195732,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,40,25,26,0.593129443576128,0.0001,0.00049,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,41,25,37,0.61959408756297,0.0001,0.000457,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,42,26,27,0.686675924147627,0.0001,0.000603,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,43,26,28,0.14330798801365,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,44,26,29,0.220376678969174,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,45,28,29,0.468178158319393,0.0001,0.000452,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,2,1,46,29,38,0.57630350178301,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,1,1,2,0.662120106421199,0.0001,0.000438,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,2,1,39,0.296011684837314,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,4,2,25,0.0762700393708823,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,5,2,30,0.473957764740167,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,6,3,4,0.297039835769638,0.0001,0.000548,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,7,3,18,0.36561118581254,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,8,4,5,0.601961937335324,0.0001,3.4e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,9,4,14,0.597293148005182,0.0001,0.000616,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,10,5,6,0.581458167801553,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,11,5,8,0.371271852359605,0.0001,0.000565,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,12,6,7,0.539639165411059,0.0001,0.000263,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,13,6,11,0.489107022732641,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,14,6,31,0.570434109415991,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,15,7,8,0.266207383368753,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,16,8,9,0.132962612219508,0.0001,2.3e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,17,9,39,0.130457325543165,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,18,10,11,0.434059226876147,0.0001,0.000223,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,19,10,13,0.656760571387463,0.0001,0.000685,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,20,10,32,0.767710901217241,0.0001,0.000553,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,21,12,11,0.0934174706458975,0.0001,0.000427,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,22,12,13,0.0891444973953684,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,23,13,14,0.642009951743112,0.0001,0.000434,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,24,14,15,0.156970624590863,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,25,15,16,0.434699676522504,0.0001,0.000468,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,26,16,17,0.362306187419826,0.0001,0.000306,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,27,16,19,0.80295157398254,0.00157431120427855,1.1e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,28,16,21,0.522280790750071,0.0001,0.000473,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,29,16,24,0.108177771713771,0.0001,0.0006,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,30,17,18,0.56993778774567,0.0001,0.00065,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,31,17,27,0.207725163395519,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,32,19,20,0.160449305109107,0.0001,0.000515,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,33,19,33,0.707401495964354,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,34,20,34,0.628532811204477,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,35,21,22,0.649061637646109,0.0001,0.000514,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,36,22,23,0.144864106536803,0.0001,0.000582,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,37,22,35,0.703901934492519,0.0001,0.000502,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,38,23,24,0.5689232686121,0.0001,0.000377,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,39,23,36,0.628923871195732,0.0001,0.000445,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,40,25,26,0.593129443576128,0.0001,0.00049,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,41,25,37,0.61959408756297,0.0001,0.000457,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,42,26,27,0.686675924147627,0.0001,0.000603,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,43,26,28,0.14330798801365,0.0001,0.000477,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,44,26,29,0.220376678969174,0.0001,2.5e-05,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,45,28,29,0.468178158319393,0.0001,0.000452,paper_formula_probability,0,0.981469115424941,0.000370995325630628
3,3,1,46,29,38,0.57630350178301,0.0001,0.000414,paper_formula_probability,0,0.981469115424941,0.000370995325630628
4,1,1,1,1,2,0.42875213054827,0.0001,0.000438,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,2,1,39,0.163993323112103,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,3,2,3,0.36859007976488,0.0001,0.000378,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,5,2,30,0.477098398132732,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,6,3,4,0.18346601399735,0.0001,0.000548,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,7,3,18,0.254124068991954,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,8,4,5,0.430817536640009,0.0001,3.4e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,9,4,14,0.565480630285955,0.0001,0.000616,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,10,5,6,0.562088257881443,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
