initial_branch,trial_id,stage_id,LLR_paper,LFOR_paper,NVOR_paper,branch_loading_pu_vector,bus_voltage_pu_vector,total_load_shed_mw,base_load_mw,overloaded_branch_count,voltage_violation_bus_count,severity_formula_mode,normalization_status
19,19,1,0,0.127812282383373,0,0.25363;0.053833;0.66483;0.47714;0.27778;0.045468;0.027574;0.65429;0.17248;0.60479;0.36902;0.53713;1.1246;0.37298;0.27575;0.063498;0.055818;1.0833;0;0.72222;0.21701;0.19947;0.16592;0.022019;0.51313;0.31104;0.75726;0.55066;0.071176;0.28664;0.023999;0.19415;0.70222;0.56444;0.67466;0.071337;0.72222;0.58974;0.62222;0.12629;0.6;0.44602;0.23604;0.32014;0.58197;0.69167,1.0394;1.0475;1.0278;0.99846;1.0013;1.004;0.99408;0.99358;1.0364;1.0179;1.0109;0.99144;1.0013;1.0038;1.0116;1.0299;1.0317;1.0289;1.0491;0.99048;1.0304;1.0491;1.0441;1.0356;1.0565;1.051;1.0363;1.0496;1.0496;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
19,19,2,0,0,0,0.23462;0.042531;0.67869;0.46767;0.27778;0.029694;0.0015109;0.81914;0.0072818;0.68502;0.36565;0.5539;0;0.73363;0.29231;0.07657;0.068381;0;0;0;1.4405e-14;0.017354;0.014576;0.0088239;0.54452;0.27904;0.75712;0.55049;0.071135;0.26238;0.016329;0.1942;0.70222;0.56444;0.67463;0.071392;0.72222;0.58977;0.62222;0.13418;0.6;0.45384;0.23615;0.32002;0.58208;0.69167,1.0372;1.0414;1.013;0.96785;0.96272;0.96375;0.95604;0.95695;1.0213;1.0178;0.92299;0.92853;0.96462;0.97349;0.99488;1.0194;1.0209;1.0166;1.0453;0.98838;1.0231;1.0452;1.04;1.026;1.0515;1.0448;1.0278;1.0464;1.0474;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
19,20,1,0,0.127812282383373,0,0.25363;0.053833;0.66483;0.47714;0.27778;0.045468;0.027574;0.65429;0.17248;0.60479;0.36902;0.53713;1.1246;0.37298;0.27575;0.063498;0.055818;1.0833;0;0.72222;0.21701;0.19947;0.16592;0.022019;0.51313;0.31104;0.75726;0.55066;0.071176;0.28664;0.023999;0.19415;0.70222;0.56444;0.67466;0.071337;0.72222;0.58974;0.62222;0.12629;0.6;0.44602;0.23604;0.32014;0.58197;0.69167,1.0394;1.0475;1.0278;0.99846;1.0013;1.004;0.99408;0.99358;1.0364;1.0179;1.0109;0.99144;1.0013;1.0038;1.0116;1.0299;1.0317;1.0289;1.0491;0.99048;1.0304;1.0491;1.0441;1.0356;1.0565;1.051;1.0363;1.0496;1.0496;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
19,20,2,0,0,0,0.23462;0.042531;0.67869;0.46767;0.27778;0.029694;0.0015109;0.81914;0.0072818;0.68502;0.36565;0.5539;0;0.73363;0.29231;0.07657;0.068381;0;0;0;1.4405e-14;0.017354;0.014576;0.0088239;0.54452;0.27904;0.75712;0.55049;0.071135;0.26238;0.016329;0.1942;0.70222;0.56444;0.67463;0.071392;0.72222;0.58977;0.62222;0.13418;0.6;0.45384;0.23615;0.32002;0.58208;0.69167,1.0372;1.0414;1.013;0.96785;0.96272;0.96375;0.95604;0.95695;1.0213;1.0178;0.92299;0.92853;0.96462;0.97349;0.99488;1.0194;1.0209;1.0166;1.0453;0.98838;1.0231;1.0452;1.04;1.026;1.0515;1.0448;1.0278;1.0464;1.0474;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,1,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,2,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,3,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,4,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,5,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,6,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,7,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,8,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,8,2,0,0,0,0.27858;0.068641;0.78102;0.62868;0.27778;0.069197;0.063513;0.5706;0.24939;0.56098;0.3665;0.52361;0.3702;0.73451;0.26222;0.047403;0.039364;0.26275;0.26256;0;0.039616;0.022483;0.28104;0.072664;0.46283;0.36069;0.75711;0.55048;0.071132;0.21063;0.14954;0.1942;0.70222;0.56444;0.67463;0.071396;0.72222;0.58977;0.62222;0;0.6;0.3199;0.23631;0.31981;0.58226;0.69167,1.036;1.0394;1.0124;0.97124;0.96721;0.96811;0.96042;0.96124;1.0233;0.96926;0.96786;0.95455;0.97039;0.97711;0.9957;1.0188;1.0187;1.015;1.0451;0.98826;1.0227;1.045;1.0398;1.0255;1.053;1.0347;1.0216;1.0411;1.0438;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,9,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,10,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,11,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,11,2,0,0,0,0.26195;0.058774;0.62703;0.44806;0.27778;0.047927;0.06807;0.56382;0.27882;0.56207;0.37247;0.52871;0.35122;0.73273;0.2673;0.058399;0.050326;0.24896;0.24879;0;0.037991;0.020859;0.26594;0.03309;0.5025;0.3209;0.75708;0.55044;0.071122;0.32048;0;0.19421;0.70222;0.56444;0.67462;0.071406;0.72222;0.58977;0.62222;0.15052;0.6;0.47013;0.23606;0.32012;0.58199;0.69167,1.0372;1.042;1.0126;0.97087;0.96685;0.96776;0.96004;0.96085;1.023;0.96876;0.96742;0.95404;0.96984;0.9764;0.99409;1.0169;1.0153;1.0129;1.0444;0.98788;1.0213;1.0443;1.0391;1.0238;1.0524;1.0501;1.0367;1.0491;1.0492;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,12,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,13,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,14,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,15,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,16,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,16,2,0,0,0,0.32079;0.093676;0.60387;0.4972;0.27778;0.0025617;0.045582;0.62887;0.24667;0.31469;0;0.86545;0.34499;0.73452;0.60121;0.019768;0.011593;0.24435;0.24417;0;0.037554;0.020424;0.26095;0.054882;0.48076;0.34286;0.75713;0.5505;0.071139;0.3017;0.040671;0.19419;0.70222;0.56444;0.67463;0.071388;0.72222;0.58976;0.62222;0.10957;0.6;0.42934;0.23613;0.32003;0.58207;0.69167,1.0363;1.0415;1.0142;0.9704;0.96521;0.96441;0.95044;0.94909;1.0185;0.9668;0.96501;0.95203;0.96834;0.97606;0.99641;1.0203;1.0218;1.0175;1.0456;0.98856;1.0237;1.0455;1.0404;1.0269;1.0522;1.0456;1.0288;1.0468;1.0476;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,17,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,18,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,19,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
20,20,1,0,0,0,0.26533;0.060779;0.65817;0.48457;0.27778;0.052777;0.041847;0.56489;0.27271;0.5617;0.37127;0.52762;0.35499;0.73294;0.26622;0.056135;0.048097;0.25168;0.2515;0;0.038345;0.021214;0.26894;0.041169;0.49443;0.32926;0.75715;0.55052;0.071144;0.29858;0.030233;0.19419;0.70222;0.56444;0.67463;0.071382;0.72222;0.58976;0.62222;0.12009;0.6;0.43983;0.23612;0.32004;0.58206;0.69167,1.0373;1.0424;1.0157;0.97364;0.96903;0.96986;0.96208;0.96286;1.0239;0.9713;0.96982;0.95665;0.97252;0.97941;0.99821;1.0214;1.0229;1.0189;1.046;0.98879;1.0245;1.046;1.0408;1.0279;1.0526;1.0461;1.0296;1.047;1.0478;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,1,1,0,0,0,0.29091;0.075972;0.64001;0.49777;0.27778;0.074563;0.081265;0.33119;0.53019;0.44868;0.37681;0.50443;0.67578;0.37153;0.24325;0.038814;0.031236;0.54132;0.54202;0.72222;0;0.017324;0.52686;0.083578;0.45123;0.37305;0.75729;0.5507;0.071182;0.33149;0.041;0.19414;0.70222;0.56444;0.67467;0.071325;0.72222;0.58973;0.62222;0.10909;0.6;0.4289;0.23602;0.32017;0.58194;0.69167,1.0394;1.0484;1.0305;1.0042;1.0064;1.0088;0.99886;0.99829;1.0385;1.0175;1.0146;0.97939;1.013;1.0113;1.0157;1.0322;1.034;1.0313;1.05;0.99095;1.0321;1.05;1.045;1.0377;1.0576;1.0524;1.0382;1.0503;1.0501;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
21,2,1,0,0,0,0.29091;0.075972;0.64001;0.49777;0.27778;0.074563;0.081265;0.33119;0.53019;0.44868;0.37681;0.50443;0.67578;0.37153;0.24325;0.038814;0.031236;0.54132;0.54202;0.72222;0;0.017324;0.52686;0.083578;0.45123;0.37305;0.75729;0.5507;0.071182;0.33149;0.041;0.19414;0.70222;0.56444;0.67467;0.071325;0.72222;0.58973;0.62222;0.10909;0.6;0.4289;0.23602;0.32017;0.58194;0.69167,1.0394;1.0484;1.0305;1.0042;1.0064;1.0088;0.99886;0.99829;1.0385;1.0175;1.0146;0.97939;1.013;1.0113;1.0157;1.0322;1.034;1.0313;1.05;0.99095;1.0321;1.05;1.045;1.0377;1.0576;1.0524;1.0382;1.0503;1.0501;1.0499;0.982;0.9841;0.9972;1.0123;1.0494;1.0636;1.0275;1.0265;1.03,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
