parameter_set_id,scenario_id,candidate_branch,candidate_count,selected_count,mean_candidate_probability,p95_candidate_probability,max_candidate_probability,mean_P_flow,mean_P_HF_D,mean_P_HF_L,mean_P_mis_r,mean_P1,mean_P2,mean_P3,mean_P_L,mean_line_loading_pu,component_status,note
high_hidden_failure,wind_speed_11_28,14,798,116,0.142347347680784,0.997232315407234,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.679137706616884,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,15,940,26,0.0264981669471459,0.006007770575,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.339438842604219,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,16,952,41,0.0484312394348752,0.020387512259412,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.386517284124299,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,17,957,47,0.054983211036607,0.414690638873375,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.371962244348279,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,18,778,118,0.163225670492554,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.557547019466646,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,19,717,128,0.188816061520588,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.707153319057775,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,20,767,36,0.0587017062135617,0.43544329913812,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.812119974070274,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,21,847,8,0.0112992635539504,0.006407740675,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118855314639302,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,22,841,13,0.0121669760478178,0.00639487035,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.120405886549245,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,23,793,123,0.180043181219184,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.658731153548235,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,24,980,28,0.0279284928114086,0.006358239425,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32901798725196,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,25,994,50,0.0668136849817572,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.535225086549913,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,26,1007,19,0.0308777735348887,0.00628794765,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.406524241240662,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,27,950,143,0.175570299209384,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.821060409977048,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,28,962,18,0.0282932662511079,0.006453281825,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.539910173069565,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,29,978,18,0.0207831279669347,0.006579015,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.206573628700385,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,30,992,35,0.0406650088797723,0.00662851625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.340690424757844,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,31,1004,34,0.0585626311609156,0.939555913725555,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.281363723172246,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,32,937,3,0.00649486287499997,0.006494862875,0.006494862875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.179346022077897,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,33,901,5,0.0120144293595772,0.006009750625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.731662600084939,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,34,903,3,0.00600975062500001,0.006009750625,0.006009750625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.631169896548494,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,35,932,22,0.027813746823176,0.00649387285,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.647136916754737,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,36,929,20,0.0226016488898815,0.00656119455,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.194850962157885,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,37,916,4,0.0182908088121923,0.00648199255,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.73654356534272,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,38,935,28,0.0406560383555752,0.006358239425,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.581275239755551,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,39,910,8,0.00751740116771977,0.006425561125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.634512287427393,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,40,965,63,0.095311556220719,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.387773121196581,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,41,959,6,0.00643744142499998,0.006437441425,0.006437441425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.626332015243794,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,42,958,69,0.112849292384302,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.540950648021866,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,43,959,7,0.00645724192499998,0.006457241925,0.006457241925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.198925113351319,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,44,963,4,0.00635485513499977,0.006009750625,0.338345393754756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.276213772848966,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,45,966,4,0.00975211624064623,0.0064324913,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.485751520413507,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_11_28,46,953,3,0.0105653011145331,0.00639487035,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.60153677203896,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,1,971,101,0.107105251540916,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.534496708011653,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,2,997,32,0.0354576091518555,0.00656119455,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.268706423790679,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,3,853,199,0.26696105893305,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892090264494938,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,4,1003,31,0.038518450149594,0.006425561125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.446840726318648,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,5,1005,7,0.0113739787056767,0.006457241925,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.50190929964598,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,6,1009,80,0.0893871090067365,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.435666125811255,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,7,1054,23,0.0332075772289054,0.00641467085,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.315130571859494,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,8,853,129,0.172671087447602,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.601502631651108,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,9,1011,48,0.0594084290686186,0.601833717493062,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.517335622269772,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,10,953,47,0.0510428388848342,0.214005117791647,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.540083501451119,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,11,983,23,0.0239447769195416,0.006544364125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38871296443027,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,12,955,48,0.051285488691021,0.208569570095612,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.533872796690993,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,13,853,139,0.177520198724977,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.627142351008655,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,14,782,145,0.178272730647751,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.692549682623598,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,15,996,11,0.0139909767213879,0.006007770575,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328657037688967,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,16,1000,48,0.0580426485175211,0.516194857518449,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.424356445187761,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,17,1001,60,0.0644879450702386,0.793629584768262,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41184329153206,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,18,838,126,0.16730125700341,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.556683347588498,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,19,761,125,0.19016874510878,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.687284473034138,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,20,818,38,0.0549210232462063,0.436582504413022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.804099715241408,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,21,884,6,0.0111151120259646,0.006407740675,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123106087639948,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,22,882,8,0.00921135363349459,0.00639487035,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.120092856253549,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,23,824,133,0.188443889715359,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.653877586962478,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,24,1035,22,0.0258695382140784,0.006358239425,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.329990096846869,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,25,1048,53,0.0677732050306245,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.536715454926727,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,26,1049,16,0.027869986956269,0.00628794765,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.406165969038521,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,27,978,152,0.191029533923435,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.83358822181873,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,28,1009,14,0.025337477012033,0.006453281825,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.528817414629699,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,29,1008,25,0.0220972051262699,0.006579015,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20869130571813,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,30,1046,25,0.0369137389083078,0.00662851625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33803388195139,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,31,1048,39,0.0679777496799693,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.303772056237917,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,32,964,5,0.00649486287499997,0.006494862875,0.006494862875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.176206554663409,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,33,939,5,0.0123436281128764,0.006009750625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.727550492905156,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,34,927,7,0.00600975062500001,0.006009750625,0.006009750625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.636555986249185,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,35,971,20,0.0249110822101442,0.00649387285,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640651562230677,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,36,951,27,0.0236258585123487,0.00656119455,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.195616647419619,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,37,951,8,0.017453911177088,0.00648199255,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.72878759473534,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,38,976,28,0.0406112620828633,0.006358239425,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5754069413373,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,39,945,4,0.00642556112499998,0.006425561125,0.006425561125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.635501474144018,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,40,981,88,0.1167563319063,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.433138149862503,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,41,997,4,0.00643744142499998,0.006437441425,0.006437441425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.629984459383516,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,42,992,89,0.13073637828108,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.553035763913931,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,43,994,6,0.00645724192499998,0.006457241925,0.006457241925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.187403460016044,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,44,982,7,0.00640982072403244,0.006009750625,0.398878587874843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.261128266666371,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,45,995,4,0.00942534231935525,0.0064324913,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.472277772001175,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
high_hidden_failure,wind_speed_12_00,46,989,4,0.00973910637638277,0.00639487035,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.582215333342431,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,1,856,71,0.0876280484234534,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.490163194783141,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,2,892,19,0.0218253107316906,0.001679836582,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.236141257868601,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,3,762,146,0.222605054907121,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.845417909437964,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,4,879,25,0.0327374052766314,0.0227197272748931,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.453188961027179,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,5,887,2,0.001575046477,0.001575046477,0.001575046477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.465812939590384,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,6,901,42,0.0512521747835769,0.382092196423018,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41957760818085,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,7,929,12,0.0218528642622907,0.001532132434,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.291263358889857,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,8,747,109,0.160881272839752,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.610667290739221,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,9,895,39,0.070612679082634,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.53666705531078,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,10,836,39,0.0466892552641661,0.488612022534695,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.548394976769242,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,11,875,15,0.0136621642076662,0.001662870565,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.384909438045432,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,12,843,43,0.0512377581221852,0.488056609865522,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.55151037963305,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,13,739,121,0.180419770930944,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.647847020468106,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,14,738,98,0.130932805614141,0.999732991922767,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.668668292356775,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,15,891,10,0.0122008073236618,0.001121954023,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.331774050445801,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,16,890,32,0.0373940399395421,0.0156175441149521,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.390332127953817,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,17,894,36,0.0437701557397587,0.404943829128274,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375999801691537,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,18,730,101,0.154237069408787,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.564021203245881,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,19,683,95,0.185874745892439,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.705443721417714,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
benchmark_calibrated_seed,wind_speed_11_28,20,722,32,0.0573729827147644,0.519287481458254,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.815449325428338,need_probability_component_trace_smoke,"Candidate probability and loading are available, but P_flow/P_HF_L/P1/P2/P_L fields are missing."
