parameter_set_id,scenario_id,sample_variant,sigma,metric_name,var_value,sample_count,valid_sample_count,chain_probability_status_summary,stage_probability_mode,wind_power_curve_profile,quantile_rule,source_file,note
low_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLLR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,full_event_chain_risk_display,0.98,CRI_recomputed,4.71922571061333,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,full_event_chain_risk_display,0.98,CRI_basic_reference,4.71922571061332,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.9,SLFOR,2.25092820189633,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.9,SNVOR,1.04302516838126,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.95,SLFOR,3.22276123070372,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.95,SNVOR,2.15578002509721,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.95,CRI_recomputed,1.16428401311371,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.95,CRI_basic_reference,1.16428401311371,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.98,SLFOR,4.34195501222109,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.98,SNVOR,2.84797110697698,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.98,CRI_recomputed,1.60873944211523,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,penetration_80pct,severity_only_reference,0.98,CRI_basic_reference,1.60873944211523,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLLR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLFOR,6.16,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SNVOR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,CRI_recomputed,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,CRI_basic_reference,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SLLR,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SLFOR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SNVOR,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,CRI_recomputed,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,CRI_basic_reference,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SLLR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SLFOR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SNVOR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,CRI_recomputed,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,CRI_basic_reference,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLFOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLFOR,1.93621790772862,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLFOR,3.6322505964947,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_recomputed,1.11029459614503,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_basic_reference,1.11029459614503,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLLR,0.295172000438054,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLFOR,0.309105658955062,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SNVOR,0.206813180523523,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_recomputed,0.316564197875788,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_basic_reference,0.316564197875788,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLLR,0.645460102842346,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLFOR,0.93199725195447,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SNVOR,0.472477331740717,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_recomputed,0.645460102842346,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_basic_reference,0.645460102842346,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLLR,1.15888359960813,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLFOR,4.63143001989137,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SNVOR,0.93199725195447,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_recomputed,1.7794774698235,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_basic_reference,1.7794774698235,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLFOR,2.02904282017032,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLFOR,2.8706262275508,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.95,SNVOR,1.91603424806295,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_recomputed,1.23463442195567,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_basic_reference,1.23463442195566,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
high_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLFOR,6.37291437566126,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\high_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
