parameter_set_id,sigma,metric_source,scale_variant,comparison_mode,valid_target_count,mean_abs_relative_gap,median_abs_relative_gap,trend_match_rate,topology_direction_match,wind_speed_direction_match,penetration_direction_match,score_rank,recommendation
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.505001074054532,0.494794946578676,0.666666666666667,0,1,1,5,not_recommended
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,49499891.5945468,50520504.3421324,0.666666666666667,0,1,1,472,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,4948.98925945468,5051.05053421324,0.666666666666667,0,1,1,335,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,494997.925945468,505204.053421324,0.666666666666667,0,1,1,412,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,48.4998925945468,49.5205053421324,0.666666666666667,0,1,1,172,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,4948.98925945468,5051.05053421324,0.666666666666667,0,1,1,336,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.505001074054532,0.494794946578676,0.666666666666667,0,1,1,6,not_recommended
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,202,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,111,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,428,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,203,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,368,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,128,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,204,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,112,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,3382.67088741048,2876.321360677,0.333333333333333,0,0,1,301,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.661632911258952,0.7122678639323,0.333333333333333,0,0,1,43,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,33836707.8741048,28773212.60677,0.333333333333333,0,0,1,461,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,3382.67088741048,2876.321360677,0.333333333333333,0,0,1,302,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,338366.088741048,287731.1360677,0.333333333333333,0,0,1,401,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,32.8367088741048,27.77321360677,0.333333333333333,0,0,1,161,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,3382.67088741048,2876.321360677,0.333333333333333,0,0,1,303,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.661632911258952,0.7122678639323,0.333333333333333,0,0,1,44,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,265,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.796937232840241,0.775522066037073,0.333333333333333,0,0,1,65,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,20306275.7159759,22447792.3962927,0.333333333333333,0,0,1,449,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,266,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,203061.767159759,224476.933962927,0.333333333333333,0,0,1,389,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,19.3062767159759,21.4477933962927,0.333333333333333,0,0,1,149,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,267,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.796937232840241,0.775522066037073,0.333333333333333,0,0,1,66,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,295,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.731050148798879,0.712681045534298,0.333333333333333,0,0,1,45,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,26894984.1201121,28731894.4465702,0.333333333333333,0,0,1,459,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,296,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,268948.851201121,287317.954465702,0.333333333333333,0,0,1,399,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,25.8949851201121,27.7318954465702,0.333333333333333,0,0,1,159,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,297,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.731050148798879,0.712681045534298,0.333333333333333,0,0,1,46,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,10853.0462424147,11152.5431675813,0.333333333333333,0,0,1,358,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.335673029459819,0.419657027466176,0.333333333333333,0,0,1,17,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,108540461.424147,111535430.675813,0.333333333333333,0,0,1,480,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,10853.0462424147,11152.5431675813,0.333333333333333,0,0,1,359,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,1085403.62424147,1115353.31675813,0.333333333333333,0,0,1,420,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,107.540462424147,110.535431675813,0.333333333333333,0,0,1,180,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,10853.0462424147,11152.5431675813,0.333333333333333,0,0,1,360,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.335673029459819,0.419657027466176,0.333333333333333,0,0,1,18,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,205,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,113,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,429,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,206,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,369,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,129,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,207,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,114,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,4507.71755664445,4026.92657577761,0.333333333333333,0,0,1,325,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.549128244335555,0.597207342422239,0.333333333333333,0,0,1,29,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,45087174.5664445,40279264.7577761,0.333333333333333,0,0,1,469,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,4507.71755664445,4026.92657577761,0.333333333333333,0,0,1,326,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,450870.755664445,402791.657577761,0.333333333333333,0,0,1,409,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,44.0871755664445,39.2792657577761,0.333333333333333,0,0,1,169,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,4507.71755664445,4026.92657577761,0.333333333333333,0,0,1,327,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.549128244335555,0.597207342422239,0.333333333333333,0,0,1,30,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,298,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.731050148798879,0.712681045534298,0.333333333333333,0,0,1,47,wrong_trend
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,26894984.1201121,28731894.4465702,0.333333333333333,0,0,1,460,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,299,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,268948.851201121,287317.954465702,0.333333333333333,0,0,1,400,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,25.8949851201121,27.7318954465702,0.333333333333333,0,0,1,160,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,2688.49851201121,2872.18954465702,0.333333333333333,0,0,1,300,wrong_scale
low_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.731050148798879,0.712681045534298,0.333333333333333,0,0,1,48,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,223,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.84671804857179,0.857865711524248,0.333333333333333,0,0,1,93,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,15328194.142821,14213427.8475752,0.333333333333333,0,0,1,435,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,224,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,153280.95142821,142133.288475752,0.333333333333333,0,0,1,375,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,14.328195142821,13.2134288475752,0.333333333333333,0,0,1,135,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,225,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.84671804857179,0.857865711524248,0.333333333333333,0,0,1,94,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,3461.595667141,3448.85951015446,0.333333333333333,0,0,1,322,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.6537404332859,0.655014048984554,0.333333333333333,0,0,1,33,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,34625955.67141,34498594.1015446,0.333333333333333,0,0,1,468,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,3461.595667141,3448.85951015446,0.333333333333333,0,0,1,323,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,346258.5667141,344984.951015446,0.333333333333333,0,0,1,408,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,33.62595667141,33.4985951015446,0.333333333333333,0,0,1,168,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,3461.595667141,3448.85951015446,0.333333333333333,0,0,1,324,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.6537404332859,0.655014048984554,0.333333333333333,0,0,1,34,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,208,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,115,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,430,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,209,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,370,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,130,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,210,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,116,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2430.26369778963,2140.46519048333,0.333333333333333,0,0,1,253,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.756873630221037,0.785853480951667,0.333333333333333,0,0,1,73,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,24312635.9778963,21414650.9048333,0.333333333333333,0,0,1,445,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,2430.26369778963,2140.46519048333,0.333333333333333,0,0,1,254,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,243125.369778963,214145.519048333,0.333333333333333,0,0,1,385,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,23.3126369778963,20.4146519048333,0.333333333333333,0,0,1,145,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,2430.26369778963,2140.46519048333,0.333333333333333,0,0,1,255,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.756873630221037,0.785853480951667,0.333333333333333,0,0,1,74,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,226,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.84671804857179,0.857865711524248,0.333333333333333,0,0,1,95,wrong_trend
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,15328194.142821,14213427.8475752,0.333333333333333,0,0,1,436,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,227,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,153280.95142821,142133.288475752,0.333333333333333,0,0,1,376,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,14.328195142821,13.2134288475752,0.333333333333333,0,0,1,136,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,1531.8195142821,1420.34288475752,0.333333333333333,0,0,1,228,wrong_scale
medium_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.84671804857179,0.857865711524248,0.333333333333333,0,0,1,96,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,268,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.79461941350158,0.775522066037073,0.333333333333333,0,0,1,67,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,20538057.649842,22447792.3962927,0.333333333333333,0,0,1,450,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,269,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,205379.58649842,224476.933962927,0.333333333333333,0,0,1,390,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,19.538058649842,21.4477933962927,0.333333333333333,0,0,1,150,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,270,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.79461941350158,0.775522066037073,0.333333333333333,0,0,1,68,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,5692.52551268616,5201.82584434958,0.333333333333333,0,0,1,343,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.430647448731384,0.479717415565042,0.333333333333333,0,0,1,21,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,56935254.1268616,52028257.4434958,0.333333333333333,0,0,1,475,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,5692.52551268616,5201.82584434958,0.333333333333333,0,0,1,344,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,569351.551268616,520281.584434958,0.333333333333333,0,0,1,415,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,55.9352551268616,51.0282584434958,0.333333333333333,0,0,1,175,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,5692.52551268616,5201.82584434958,0.333333333333333,0,0,1,345,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.430647448731384,0.479717415565042,0.333333333333333,0,0,1,22,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,211,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,117,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,431,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,212,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,371,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,131,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,213,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,118,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,3569.49372675215,2916.22881885558,0.333333333333333,0,0,1,310,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.642950627324785,0.708277118114442,0.333333333333333,0,0,1,41,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,35704936.2675215,29172287.1885558,0.333333333333333,0,0,1,464,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,3569.49372675215,2916.22881885558,0.333333333333333,0,0,1,311,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,357048.372675215,291721.881885558,0.333333333333333,0,0,1,404,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,34.7049372675215,28.1722881885558,0.333333333333333,0,0,1,164,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,3569.49372675215,2916.22881885558,0.333333333333333,0,0,1,312,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.642950627324785,0.708277118114442,0.333333333333333,0,0,1,42,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,271,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.79461941350158,0.775522066037073,0.333333333333333,0,0,1,69,wrong_trend
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,20538057.649842,22447792.3962927,0.333333333333333,0,0,1,451,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,272,wrong_scale
