parameter_set_id,scenario_id,sigma,metric_name,metric_source,scale_variant,var_value,sample_count,valid_sample_count,quantile_rule,source_file,note
high_hidden_failure,wind_speed_11_28,0.9,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,raw,2.8281083845208,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,percent,282.81083845208,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,paper_table_1e4,28281.083845208,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,paper_actual_from_table,2.8281083845208,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,raw,1.87934964298358,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,percent,187.934964298358,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,paper_table_1e4,18793.4964298358,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1.87934964298358,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,raw,6.14268896059369,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,percent,614.268896059369,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,paper_table_1e4,61426.8896059369,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,paper_actual_from_table,6.14268896059369,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,raw,2.53500605174688,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,percent,253.500605174688,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,paper_table_1e4,25350.0605174688,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,paper_actual_from_table,2.53500605174688,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,raw,1.95819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,percent,195.819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,paper_table_1e4,19581.9804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1.95819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1.95819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,195.819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,19581.9804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_11_28,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1.95819804780204,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLFOR,markov_chain_summary.basic,raw,2.1940208623151,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLFOR,markov_chain_summary.basic,percent,219.40208623151,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLFOR,markov_chain_summary.basic,paper_table_1e4,21940.208623151,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SLFOR,markov_chain_summary.basic,paper_actual_from_table,2.1940208623151,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SNVOR,markov_chain_summary.basic,raw,1.50186120122581,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SNVOR,markov_chain_summary.basic,percent,150.186120122581,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SNVOR,markov_chain_summary.basic,paper_table_1e4,15018.6120122581,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1.50186120122581,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_basic,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_basic,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_basic,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLFOR,markov_chain_summary.basic,raw,2.6858159773141,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLFOR,markov_chain_summary.basic,percent,268.58159773141,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLFOR,markov_chain_summary.basic,paper_table_1e4,26858.159773141,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SLFOR,markov_chain_summary.basic,paper_actual_from_table,2.6858159773141,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SNVOR,markov_chain_summary.basic,raw,1.92682338253775,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SNVOR,markov_chain_summary.basic,percent,192.682338253775,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SNVOR,markov_chain_summary.basic,paper_table_1e4,19268.2338253775,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
high_hidden_failure,wind_speed_12_00,0.95,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1.92682338253775,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\wind_speed_12_00\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
