parameter_set_id,scenario_id,metric_name,sigma,severity_only_var,initial_probability_weighted_display_var,delta,relative_delta,interpretation
benchmark_calibrated_seed,penetration_60pct,CRI_recomputed,0.98,2.07167815551736,11.9563941310125,9.88471597549514,4.77135465169395,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SLLR,0.9,1,4.51760431739798,3.51760431739798,3.51760079979718,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SLFOR,0.9,2.25092820189633,9.85906552430592,7.60813732240959,3.37999849839791,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SNVOR,0.9,1.04302516838126,6.03,4.98697483161874,4.78125571802129,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,CRI_basic,0.9,1,5.56403127855094,4.56403127855094,4.56402671452423,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,CRI_recomputed,0.9,1,5.56403127855094,4.56403127855094,4.56402671452423,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SLLR,0.95,1,5.14,4.14,4.13999586000414,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_80pct,SLFOR,0.95,3.22276123070372,18.208600953476,14.9858397227723,4.64999855713835,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_80pct,SNVOR,0.95,2.15578002509721,10.2636587262623,8.10787870116509,3.76099362911847,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_80pct,CRI_basic,0.95,1.16428401311371,6.68742264050803,5.52313862739432,4.74380290494635,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_80pct,CRI_recomputed,0.95,1.16428401311371,6.68742264050802,5.52313862739431,4.74380290494635,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_80pct,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SLFOR,0.98,4.34195501222109,25.2701781711267,20.9282231589056,4.81999888990123,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,SNVOR,0.98,2.84797110697698,12.761193721429,9.91322261445202,3.48080045804049,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,CRI_basic,0.98,1.60873944211523,8.87673915587517,7.26799971375994,4.51781998108017,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_80pct,CRI_recomputed,0.98,1.60873944211523,8.87673915587515,7.26799971375992,4.51781998108016,weighting_changes_scale_only
